# DP | Time (s) | Count rate (counts/s) 
# IP LinLin
DP 20.0 1705.211496602742
DP 20.010000705718994 1705.211496602742
DP 20.02000141143799 1705.211496602742
DP 20.030002117156982 1705.211496602742
DP 20.040002822875977 1705.211496602742
DP 20.050003051757812 1705.211496602742
DP 20.060004234313965 1705.211496602742
DP 20.0700044631958 1705.211496602742
DP 20.080005645751953 5274.661214269819
DP 20.09000587463379 5274.661214269819
DP 20.100006580352783 5274.661214269819
DP 20.110007286071777 5274.661214269819
DP 20.12000799179077 5274.661214269819
DP 20.130008697509766 10120.668563595167
DP 20.14000940322876 10120.668563595167
DP 20.150010108947754 10120.668563595167
DP 20.160010814666748 10120.668563595167
DP 20.170011520385742 10120.668563595167
DP 20.180011749267578 10120.668563595167
DP 20.19001293182373 10120.668563595167
DP 20.200013160705566 10120.668563595167
DP 20.21001434326172 10120.668563595167
DP 20.220014572143555 15003.31648194293
DP 20.23001527786255 15003.31648194293
DP 20.240015983581543 15003.31648194293
DP 20.250016689300537 15003.31648194293
DP 20.26001739501953 15003.31648194293
DP 20.270018100738525 15003.31648194293
DP 20.28001880645752 18371.48156394575
DP 20.290019512176514 18371.48156394575
DP 20.300020217895508 18371.48156394575
DP 20.310020446777344 18371.48156394575
DP 20.320021629333496 18371.48156394575
DP 20.330021858215332 18371.48156394575
DP 20.340023040771484 18371.48156394575
DP 20.35002326965332 18371.48156394575
DP 20.360023975372314 18371.48156394575
DP 20.37002468109131 18371.48156394575
DP 20.380025386810303 18371.48156394575
DP 20.390026092529297 18371.48156394575
DP 20.40002679824829 18371.48156394575
DP 20.410027503967285 18371.48156394575
DP 20.42002773284912 18371.48156394575
DP 20.430028915405273 18371.48156394575
DP 20.44002914428711 18371.48156394575
DP 20.45003032684326 18371.48156394575
DP 20.460030555725098 18371.48156394575
DP 20.47003173828125 18371.48156394575
DP 20.480031967163086 18371.48156394575
DP 20.49003267288208 18371.48156394575
DP 20.500033378601074 18371.48156394575
DP 20.51003408432007 18371.48156394575
DP 20.520034790039062 18371.48156394575
DP 20.530035495758057 18371.48156394575
DP 20.54003620147705 18371.48156394575
DP 20.550036430358887 18371.48156394575
DP 20.56003761291504 18371.48156394575
DP 20.570037841796875 18371.48156394575
DP 20.580039024353027 18371.48156394575
DP 20.590039253234863 18371.48156394575
DP 20.600040435791016 18371.48156394575
DP 20.61004066467285 18371.48156394575
DP 20.620041370391846 18371.48156394575
DP 20.63004207611084 18371.48156394575
DP 20.640042781829834 18371.48156394575
DP 20.650043487548828 18371.48156394575
DP 20.660044193267822 18371.48156394575
DP 20.670044898986816 18371.48156394575
DP 20.680045127868652 18371.48156394575
DP 20.690046310424805 13962.64819194689
DP 20.70004653930664 13962.64819194689
DP 20.710047721862793 13962.64819194689
DP 20.72004795074463 13962.64819194689
DP 20.73004913330078 13962.64819194689
DP 20.740049362182617 13962.64819194689
